Time,SP_500,SP_500_Volume,SP_500_Volume_Call,SP_500_Volume_Put,SP_500_Ratio_Put_Call,Gold,Vix,US_Libor_OIS,CDS_JPM,CDS_CITI,CDS_BOFA,SP_500_Index_Turnover,SP_1_Index,P1_risk
25.07.13 00:00,1690.04,518129216,204866,338525,1.6524,1333.825,12.97,15.78,81.988,108.689,111.907,24.64,1685.3,170.8507544
29.07.13 00:00,1686.15,419819552,140426,274317,1.9535,1328.1,13.39,16.2,82.328,108.354,112.572,19.71,1679.5,171.2338478
30.07.13 00:00,1686.89,499839296,231571,311831,1.3466,1326.37,13.39,16.2,85.168,110.163,114.242,23.56,1681.9,174.2996925
31.07.13 00:00,1687.63,664419840,233602,385451,1.65,1325.067,13.45,16.06,80.343,109.498,116.547,31.16,1683.2,174.4332777
01.08.13 00:00,1707.29,530951104,464309,578265,1.2454,1310.2,12.94,16.16,79.663,104.505,110.25,25.77,1692,166.4811101
05.08.13 00:00,1706.98,369575840,239525,379311,1.5836,1303.01,11.84,16.34,76.668,105.401,110.577,17.67,1698.5,166.525752
06.08.13 00:00,1699.01,454070400,152573,423070,2.7729,1283.19,12.72,16.54,78.653,106.561,110.742,22.15,1691.2,167.8489838
07.08.13 00:00,1692.4,445614144,200512,335128,1.6714,1287.615,12.98,16.64,78.007,104.581,112.737,21.5,1686.1,167.9913154
08.08.13 00:00,1697.79,453654656,277454,374716,1.3506,1313.27,12.73,15.97,77.665,104.246,110.917,21.66,1693.7,166.3294426
12.08.13 00:00,1689.61,382142528,196353,286792,1.4606,1338.39,12.81,17.07,80.84,103.413,110.74,18.26,1686.3,166.4810718
13.08.13 00:00,1693.73,413884832,292642,373244,1.2754,1321.673,12.31,16.37,81,101.975,108.91,21.27,1687.5,164.2670568
14.08.13 00:00,1682.28,420471648,252411,437841,1.7346,1336.16,13.04,16.42,81.825,100.514,110.075,21.23,1679,164.4646339
15.08.13 00:00,1661.23,510318464,519621,770838,1.4835,1366.178,14.73,16.52,82.156,105.186,111.069,23.96,1652.2,168.1335605
19.08.13 00:00,1644.44,442953888,268401,473073,1.7626,1365.996,15.1,16.11,87.132,107.02,114.203,20.93,1644,172.8513467
20.08.13 00:00,1652.51,436119584,221667,381893,1.7228,1371.225,14.91,16.11,86.84,109.071,114.572,19.67,1649,174.3022327
21.08.13 00:00,1641.65,479892032,307312,740639,2.4101,1366.663,15.94,16.01,90.305,112.371,116.717,22.42,1635,178.7873925
22.08.13 00:00,1657.25,407240096,238528,404745,1.6968,1376.14,14.76,15.4,89.15,110.339,114.562,18.46,1654,175.639945
26.08.13 00:00,1657.34,416322368,138126,275924,1.9976,1404.65,14.99,16.21,89.316,106.223,110.592,20.13,1652.3,170.1868169
27.08.13 00:00,1629.45,506000064,389211,663285,1.7042,1415.153,16.77,15.94,87.996,105.17,111.234,22.24,1627.3,169.7031301
28.08.13 00:00,1634.61,438063040,367866,419545,1.1405,1417.51,16.49,15.95,90.66,105.17,111.894,20.09,1628.4,170.8647576
29.08.13 00:00,1636.71,389334848,210103,385188,1.8333,1407.79,16.81,16.52,89.011,104.397,111.399,17.51,1623,169.6111751
03.09.13 00:00,1639.93,525167808,204032,414491,2.0315,1412.41,16.61,15.95,90.653,104.715,110.887,24.15,1635.7,169.826937
04.09.13 00:00,1652.32,530963712,261754,404240,1.5444,1391.565,15.88,16,90.5,104.555,111.067,23.55,1652,169.8275056
05.09.13 00:00,1656.63,435460128,212320,421359,1.9845,1367.478,15.77,15.51,89.818,104.555,110.567,19.67,1650.5,169.2803362
09.09.13 00:00,1670.99,440884800,231716,306055,1.3208,1386.973,15.63,15.99,91.665,102.148,110.933,20.61,1666,168.5552776
10.09.13 00:00,1683.71,499155040,372272,534100,1.4347,1363.875,14.53,16.49,86.833,98.823,106.778,24.37,1680.9,162.1977507
11.09.13 00:00,1689.27,484793056,427608,598335,1.3993,1365.305,13.82,17.24,87.163,99.084,105.953,25.08,1687.5,161.8159028
23.09.13 00:00,1701.83,511866176,233948,489928,2.0942,1322.72,14.31,15.46,83.983,98.592,101.139,26.45,1691.9,157.0926036
24.09.13 00:00,1698.25,509947392,239787,364334,1.5194,1323.26,14.08,15.32,84.165,96.437,99.804,23.53,1689.4,154.8222734
25.09.13 00:00,1692.56,475587744,227122,451853,1.9895,1334.363,14.01,15.26,85.333,97.272,101.464,22.32,1686,156.8727364
26.09.13 00:00,1698.23,440223488,295876,400638,1.3541,1324.078,14.06,14.61,87.143,97.597,102.779,19,1692.7,158.5131747
30.09.13 00:00,1680.81,629131264,240385,577741,2.4034,1329.025,16.6,15.29,92.823,102.119,108.431,29.42,1675,166.9382334
01.10.13 00:00,1695.03,462701056,266013,476134,1.7899,1287.54,15.54,14.79,93.006,104.448,106.791,21.99,1690,167.1603167
02.10.13 00:00,1693.99,484326528,318708,456204,1.4314,1316.03,16.6,15.44,89.663,97.655,105.451,22.81,1682.1,161.1923134
03.10.13 00:00,1678.59,499857024,365782,564293,1.5427,1316.858,17.67,15.24,89.857,94.995,103.786,23.82,1667.3,158.3693752
07.10.13 00:00,1675.48,425290336,189401,386981,2.0432,1323.1,19.41,13.89,90.333,102.429,108.26,20.41,1667,166.3771348
08.10.13 00:00,1657.62,571411520,401970,640285,1.5929,1319.293,20.34,12.71,92.318,103.596,111.591,25.63,1646.1,170.0935458
09.10.13 00:00,1655.7,574130112,401949,675931,1.6816,1305.59,19.6,13.36,91.838,104.281,112.007,26.15,1646.5,170.7037445
10.10.13 00:00,1691.66,552177600,480045,694167,1.446,1287.6,16.48,13.81,88.173,99.791,108.343,25.76,1680.2,164.3001234
14.10.13 00:00,1710.92,424196640,378660,546662,1.4437,1272.48,16.07,14.28,86.823,96.265,104.756,20.26,1683,159.1165435
15.10.13 00:00,1698.2,532916160,375255,556365,1.4826,1282.355,18.66,13.66,86.328,96.55,106.756,24.17,1692.5,160.6753788
16.10.13 00:00,1718.34,543564800,529786,840864,1.5872,1282.51,14.71,14.91,84.518,91.514,100.154,24.9,1706,152.185475
17.10.13 00:00,1735.96,542925248,736275,912667,1.2396,1320.325,13.48,15.11,79.683,90.501,97.494,26.63,1713,148.3589146
21.10.13 00:00,1745.35,498906016,272673,409258,1.5009,1316.015,13.16,15.26,76.663,86.996,92.686,25.28,1737.7,141.8507617
22.10.13 00:00,1753.01,569504384,444123,469767,1.0577,1340.113,13.33,15.24,76.007,85.686,91.206,29.65,1748.7,139.7752818
23.10.13 00:00,1746.46,533654080,231172,417911,1.8078,1333.468,13.42,15.34,79.321,89.067,94.515,25.66,1738,145.1503079
24.10.13 00:00,1754.38,525480416,231485,354899,1.5331,1346.75,13.2,15.21,80.993,91.14,97.818,25.93,1746.4,149.3176673
28.10.13 00:00,1759.65,579556608,343993,527937,1.5347,1352.63,13.31,15.34,87.002,91.9,98.002,27.35,1758.7,151.4147939
29.10.13 00:00,1772.25,501806208,209167,355301,1.6986,1345.045,13.41,14.95,85.658,91.717,96.03,25.6,1765.8,149.4809052
30.10.13 00:00,1762.72,480263712,429420,598004,1.3926,1344.552,13.65,16.49,84.328,90.565,97.191,23.79,1754.7,149.3262383
31.10.13 00:00,1756.53,635805632,265634,421539,1.5869,1323.055,13.75,16.45,86.153,92.898,97.364,31.43,1753.7,151.3277957
04.11.13 00:00,1767.95,431930880,190082,321288,1.6903,1314.635,12.93,15.11,84.003,93.068,97.699,21.29,1760.8,151.1482033
05.11.13 00:00,1762.61,487444064,243121,319738,1.3151,1311.683,13.27,15.37,86.84,94.013,99.859,24.3,1755.2,154.0584864
06.11.13 00:00,1768.14,499953728,250407,343342,1.3711,1317.89,12.67,15.67,86.5,94.668,100.632,24.49,1763.7,154.9547237
07.11.13 00:00,1748.63,602191296,316566,497612,1.5719,1307.63,13.91,14.99,86.5,95.338,101.132,29.42,1743.2,155.7387697
11.11.13 00:00,1771.88,388547616,282210,328101,1.1626,1282.808,12.53,15.43,86.058,94.714,100.905,19.21,1767.6,155.0785402
12.11.13 00:00,1767,457417792,455745,442190,0.9703,1268.045,12.82,15.13,84.835,93.678,99.518,22.09,1764,153.0983404
13.11.13 00:00,1781.27,528086784,356610,477281,1.3384,1281.75,12.52,15.31,83.175,92.51,99.513,25.58,1777,151.9719404
14.11.13 00:00,1790.14,526450144,644815,717887,1.1133,1287.183,12.37,15.45,83.49,90.183,96.193,24.76,1780,148.1325207
18.11.13 00:00,1791.13,496627680,296878,459202,1.5468,1275.435,13.1,15.24,82.495,89.823,95.163,24.5,1786.6,146.8889041
19.11.13 00:00,1786.13,471416992,314459,403464,1.283,1275.718,13.39,15.31,81.5,88.998,93.163,22.31,1783.1,144.631058
20.11.13 00:00,1781.45,486419488,267676,592367,2.213,1244.333,13.4,15.46,79.51,86.845,90.013,22.76,1777.9,140.4513608
21.11.13 00:00,1795.42,501020576,195254,326152,1.6704,1242.907,12.66,15.36,76.825,84.998,89.338,23.81,1790.7,138.151842
25.11.13 00:00,1802.28,482740864,251810,385723,1.5318,1251.377,12.79,15.09,72.338,79.668,85.503,24.36,1799.4,130.9044493
26.11.13 00:00,1804.76,566536576,216590,343574,1.5863,1242.85,12.81,14.76,70.843,78.503,84.663,29.5,1799,129.1909176
27.11.13 00:00,1806.55,380423904,251980,358884,1.4243,1237.897,12.98,14.96,71.776,78.554,84.222,19.45,1776,129.1215369
02.12.13 00:00,1799.65,470156032,210511,333647,1.5849,1219.835,14.23,14.99,72.003,78.833,82.513,25.15,1796,128.0579303
03.12.13 00:00,1793.68,535826848,234367,413417,1.764,1223.42,14.55,14.83,72.673,79.343,83.673,27.43,1789.8,129.4097471
04.12.13 00:00,1792.3,591186240,293813,479711,1.6327,1243.79,14.7,15.29,74.668,81.003,84.833,28.95,1790,131.7898124
05.12.13 00:00,1784.64,576708544,351491,499987,1.4225,1225.225,15.08,15.56,76.658,82.663,85.663,28.21,1782.4,133.9196282
09.12.13 00:00,1808.11,495544640,261980,375099,1.4318,1240.353,13.49,15.46,71.678,75.678,80.853,26.02,1808.2,124.8089567
10.12.13 00:00,1802.49,484093248,222059,403429,1.8168,1262.188,13.91,15.49,72.993,76.333,83.493,24.67,1802.1,127.5262241
11.12.13 00:00,1784.25,561170112,384874,477402,1.2404,1252.315,15.42,16.34,74.823,77.007,85.158,28.64,1779,129.6476228
23.12.13 00:00,1829.65,439203200,268369,374637,1.396,1198.857,13.04,15.09,65.845,70.51,79.66,23.82,1809,119.3181605
26.12.13 00:00,1841.25,298737280,327728,355526,1.0848,1210.64,12.33,15.39,66.505,70.505,78.35,16.24,1824,118.4910647
30.12.13 00:00,1840.65,308193088,296526,390034,1.3153,1196.565,13.56,14.76,67.83,71.5,77.835,17.13,1832.7,119.0366132
02.01.14 00:00,1830.45,463338432,399712,721118,1.8041,1224.603,14.23,14.89,68.988,72.658,79.818,23.54,1825.1,121.5244055
06.01.14 00:00,1825.89,500749376,271789,379739,1.3972,1238.058,13.55,14.74,66.998,69.998,76.993,26.92,1816.7,117.2821321
07.01.14 00:00,1836.52,508596672,208016,423099,2.034,1232.083,12.92,15.01,66.84,71.65,78.31,27.28,1827.5,119.2394799
08.01.14 00:00,1836.54,589383168,262490,451134,1.7187,1225.99,12.87,14.69,68.83,69.85,79.168,31.19,1830.1,119.2898048
09.01.14 00:00,1838.52,529520704,296378,476895,1.6091,1227.975,12.89,15.17,68.658,71.328,78.663,28.04,1833,119.7632231
13.01.14 00:00,1818.53,585806720,360431,588770,1.6335,1253.305,13.28,14.67,70.495,72.83,79.825,32.56,1807,122.0095145
14.01.14 00:00,1838.35,521314080,369098,411956,1.1161,1245.193,12.28,15.53,68.5,70.5,77.835,29,1831.8,118.5963993
15.01.14 00:00,1847.22,563999680,416227,460807,1.1071,1241.875,12.28,14.88,66,68.75,75.34,30.01,1840,115.0285605
16.01.14 00:00,1844.45,486069664,346648,522985,1.5087,1242.39,12.53,14.34,66.495,71.83,75.015,25.32,1832,116.7765517
21.01.14 00:00,1842.71,610444544,180151,366668,2.0353,1241.407,12.87,15.16,68.5,73.5,77.83,32.18,1836.1,120.4139721
22.01.14 00:00,1845.92,512338816,171381,554191,3.2337,1237.15,12.84,15.21,68.25,73.75,78.165,28.22,1837,120.756251
23.01.14 00:00,1829.85,593087104,313442,657220,2.0968,1264.128,13.77,15.46,69.75,77.125,81.173,33.7,1823,125.4486336
27.01.14 00:00,1779.73,653126528,503979,909561,1.8048,1257.108,17.42,15.81,75.018,90.515,90.35,35.96,1768.2,141.8147735
28.01.14 00:00,1792.22,526147616,228938,381944,1.6683,1256.825,15.8,16.01,71.75,87.5,86.685,30.24,1794.2,136.4047879
29.01.14 00:00,1775.19,655960576,348465,571683,1.6406,1267.34,17.35,14.86,76.007,96.343,94.01,33.14,1768.5,148.3610878
30.01.14 00:00,1792.02,571051008,302646,484484,1.6008,1243.775,17.29,16.01,72.335,90.838,88.335,32.87,1782.7,139.8220857
03.02.14 00:00,1742.66,759497600,553553,1023168,1.8484,1257.65,21.44,16.16,77.013,99.348,93.843,39.67,1735.5,150.3100589
04.02.14 00:00,1756.49,635294336,367592,694022,1.888,1254.645,19.11,15.7,74.668,95.668,91.328,33.49,1743,145.5940082
05.02.14 00:00,1750.2,590110912,280940,533267,1.8982,1257.923,19.95,15.24,72.668,91.998,88.333,31.19,1744.6,140.6077826
06.02.14 00:00,1773.42,571755648,329007,612734,1.8624,1258.195,17.23,16.04,68.673,86.658,82.503,29.72,1765.2,131.9715367
10.02.14 00:00,1798.96,498168800,244722,366059,1.4958,1274.78,15.26,14.84,65.375,82.25,77.345,27.14,1795,124.581812
11.02.14 00:00,1818.15,546459712,603083,922815,1.5302,1291.363,14.51,15.76,64.375,80.625,75.503,29.42,1810.6,121.9562484
