Time;SP_500;Gold;Vix;RF;P1_risk;P1_Currency
16.12.11 00:00;1218.95;1598.949;24.265;0;491.0168098;2.646071739
19.12.11 00:00;1204.95;1594.35;24.88;0;501.9204926;2.635226243
20.12.11 00:00;1240.29;1615.688;23.06;0;506.7401106;2.662941611
21.12.11 00:00;1243.63;1615.175;22;0;497.7973676;2.662603383
22.12.11 00:00;1254.52;1606.074;20.835;0;496.0593341;2.667410257
23.12.11 00:00;1264.76;1606.875;20.965;0;491.4563743;2.665256258
27.12.11 00:00;1265.26;1592.95;22.24;0.01;492.0544146;2.670606873
28.12.11 00:00;1250.12;1556.8;22.835;0;498.1848763;2.647449426
29.12.11 00:00;1262.66;1545.65;23.085;0;504.1471716;2.652972364
30.12.11 00:00;1257.75;1564.91;23.125;0.01;504.1077029;2.661827452
03.01.12 00:00;1277.92;1603.95;22.82;0.01;492.0455398;2.689095043
04.01.12 00:00;1276.99;1611.95;22.975;0.01;496.5755409;2.676067554
05.01.12 00:00;1280.83;1622.713;22.215;0.01;491.308;2.649687806
06.01.12 00:00;1277.8;1617.085;21.15;0.02;473.48234;2.638098144
09.01.12 00:00;1280.83;1611.15;21.39;0.01;460.598428;2.648780696
10.01.12 00:00;1291.64;1632.325;20.37;0.01;447.2882549;2.659191339
11.01.12 00:00;1292.37;1641.987;21.1;0.01;440.0167254;2.648192163
12.01.12 00:00;1296.05;1649.988;21.245;0.02;423.1391867;2.658420363
13.01.12 00:00;1289.11;1638.915;21.67;0.02;431.7016309;2.645870902
17.01.12 00:00;1293.52;1652.375;21.47;0.02;426.4910631;2.657938473
18.01.12 00:00;1307.45;1659.838;22.11;0.02;414.6966949;2.677785401
19.01.12 00:00;1312.98;1658.5;20.16;0.04;381.9788714;2.686980802
20.01.12 00:00;1316.82;1666.6;19.05;0.03;388.7795467;2.689633179
23.01.12 00:00;1315.94;1676.85;18.93;0.03;368.657404;2.701867323
24.01.12 00:00;1315.73;1665.25;19.455;0.02;375.4305947;2.703769198
25.01.12 00:00;1326.76;1710.8;18.785;0.03;370.8742775;2.719560561
26.01.12 00:00;1318.17;1720.075;18.535;0.04;363.026101;2.725484959
27.01.12 00:00;1316.51;1738.95;18.71;0.05;366.3419756;2.738538583
30.01.12 00:00;1312.98;1729.85;19.855;0.05;381.9361786;2.727248912
31.01.12 00:00;1312.99;1737.762;19.415;0.04;377.2034977;2.727325339
01.02.12 00:00;1324.78;1743.525;18.455;0.05;358.4742693;2.743116612
02.02.12 00:00;1325.7;1759.55;18.24;0.07;358.9346515;2.741095324
03.02.12 00:00;1344.39;1726.325;17.065;0.06;338.5521976;2.746993522
06.02.12 00:00;1343.77;1720.25;17.885;0.04;334.3304983;2.74187228
07.02.12 00:00;1347.14;1745.45;17.8;0.06;327.6952172;2.759265658
08.02.12 00:00;1350.47;1733.125;17.995;0.06;318.8017324;2.755321113
09.02.12 00:00;1351.99;1729.538;18.395;0.06;333.1723113;2.756556888
10.02.12 00:00;1342.61;1721.85;21.005;0.05;355.8825888;2.737623888
13.02.12 00:00;1351.7;1722.25;19.335;0.06;368.838219;2.743384272
14.02.12 00:00;1350.52;1720.225;19.99;0.09;394.5180705;2.73537457
15.02.12 00:00;1343.57;1728.175;20.605;0.09;396.9539324;2.729445139
16.02.12 00:00;1358.08;1728.25;20.49;0.04;396.6703976;2.741866236
17.02.12 00:00;1361.28;1723.488;18.285;0.03;383.0859623;2.740079206
21.02.12 00:00;1362.39;1759.25;18.295;0.03;374.1222065;2.746087048
22.02.12 00:00;1357.61;1776.3;18.43;0.07;386.8417856;2.741139197
23.02.12 00:00;1362.97;1780.775;17.805;0.07;384.2874057;2.761148217
24.02.12 00:00;1366.04;1772.35;17.02;0.08;377.826297;2.769659526
27.02.12 00:00;1368.28;1767.65;18.415;0.08;380.0052753;2.768683154
28.02.12 00:00;1371.59;1784.25;18.275;0.1;361.5272014;2.77653283
29.02.12 00:00;1365.57;1696.762;18.14;0.08;350.8565073;2.764507685
01.03.12 00:00;1373.49;1718.25;17.645;0.07;340.220852;2.771232969
02.03.12 00:00;1369.63;1712.45;17.395;0.06;338.5691151;2.74918588
05.03.12 00:00;1363.85;1706.325;18.46;0.07;363.087324;2.74413893
06.03.12 00:00;1342.99;1674.375;20.77;0.06;384.2886159;2.720152641
07.03.12 00:00;1353.07;1684.913;19.755;0.06;364.0502805;2.728333336
08.03.12 00:00;1365.85;1699.85;18.11;0.07;356.8187739;2.74992756
09.03.12 00:00;1370.99;1713.85;17.085;0.06;351.451837;2.728111149
12.03.12 00:00;1371.74;1701.338;15.95;0.05;352.5949551;2.725207113
13.03.12 00:00;1394.79;1674.025;15.035;0.06;341.0774773;2.724999368
14.03.12 00:00;1394.43;1644.787;15.29;0.08;320.3350474;2.706693187
15.03.12 00:00;1402.07;1658.663;15.29;0.08;308.9327313;2.721108207
16.03.12 00:00;1404.08;1659.975;14.45;0.07;292.005729;2.738426115
19.03.12 00:00;1409.99;1664.5;14.995;0.07;284.6808396;2.748538614
20.03.12 00:00;1406.01;1650.863;15.53;0.08;291.6433398;2.735920183
21.03.12 00:00;1403.19;1650.55;14.75;0.09;283.1662718;2.733626924
22.03.12 00:00;1392.96;1645.913;16.07;0.06;301.9250371;2.722697442
23.03.12 00:00;1397.97;1661.7;15.54;0.06;305.9879242;2.737730932
26.03.12 00:00;1416.83;1690.175;14.645;0.06;289.9664138;2.755322222
27.03.12 00:00;1412.35;1680.75;14.865;0.07;291.816932;2.745419454
28.03.12 00:00;1405.44;1663.55;16.335;0.05;301.4771451;2.737873174
29.03.12 00:00;1403.17;1661.575;16.295;0.02;316.6462361;2.73908174
30.03.12 00:00;1408.4;1668.153;15.325;0.05;313.7362567;2.742580883
02.04.12 00:00;1418.47;1677.75;15.8;0.05;319.5847497;2.749304365
03.04.12 00:00;1413.03;1645.85;16.105;0.07;320.4442039;2.732548651
04.04.12 00:00;1399.08;1620.55;17.025;0.08;340.5652215;2.718053096
05.04.12 00:00;1397.95;1631.15;16.71;0.07;353.7791315;2.713393247
06.04.12 00:00;1397.95;1640.3;16.71;0.06;368.726445;2.717597867
09.04.12 00:00;1382.35;1640.262;18.435;0.07;377.8170838;2.719520757
10.04.12 00:00;1359.55;1659.925;19.84;0.08;413.8971757;2.709080332
11.04.12 00:00;1368.95;1658.975;19.425;0.08;403.1423464;2.71584067
12.04.12 00:00;1387.03;1675.775;18.47;0.08;372.1280151;2.737893382
13.04.12 00:00;1370.42;1658.375;18.735;0.07;388.0301045;2.717912143
16.04.12 00:00;1370.2;1652.013;19.51;0.07;383.5734672;2.72383629
17.04.12 00:00;1389.91;1649.588;18.12;0.07;371.1133803;2.728479881
18.04.12 00:00;1383.9;1642.238;18.68;0.05;379.3231907;2.727130826
19.04.12 00:00;1377.9;1642.825;18.69;0.04;376.7808253;2.725293881
20.04.12 00:00;1378.74;1643.05;17.51;0.04;372.5507021;2.739910259
23.04.12 00:00;1367.1;1638.838;19.61;0.04;386.2361036;2.730317386
24.04.12 00:00;1377.79;1642.25;18.655;0.07;380.8349142;2.735662693
25.04.12 00:00;1391.08;1643.725;17.1;0.08;364.6883675;2.741013717
26.04.12 00:00;1400.71;1657.35;16.395;0.09;369.8840113;2.743654752
27.04.12 00:00;1402.95;1662.85;16.15;0.07;364.7268001;2.757033444
30.04.12 00:00;1397.68;1664.75;17.165;0.07;365.2233413;2.748878737
01.05.12 00:00;1406.77;1662.4;16.805;0.07;355.933126;2.743367277
02.05.12 00:00;1401.58;1653.45;17.205;0.06;352.6810898;2.734082579
03.05.12 00:00;1390.98;1636.05;17.325;0.05;353.6040693;2.724971328
04.05.12 00:00;1369.51;1642.35;18.545;0.05;366.4605433;2.710553665
07.05.12 00:00;1370.26;1638.45;19.14;0.06;365.7662905;2.709845387
08.05.12 00:00;1363.83;1605.4;19.43;0.08;377.2127502;2.697110281
09.05.12 00:00;1354.45;1589.55;20.485;0.07;381.7446723;2.683687063
10.05.12 00:00;1358.07;1594.012;19.325;0.08;368.6137149;2.686734537
11.05.12 00:00;1353.31;1579.351;19.28;0.07;394.5810769;2.679758957
14.05.12 00:00;1338.21;1556.725;21.405;0.07;410.9783136;2.666025769
15.05.12 00:00;1330.8;1544.1;21.73;0.08;413.2719662;2.65031576
16.05.12 00:00;1325.16;1539.75;21.76;0.08;422.3712128;2.642142636
17.05.12 00:00;1305.23;1574.137;23.19;0.08;430.0775959;2.633264501
18.05.12 00:00;1294.5;1593.025;24.105;0.06;430.1860114;2.635505492
21.05.12 00:00;1315.47;1593.325;23.445;0.06;427.4329349;2.647319259
22.05.12 00:00;1316.76;1568.5;21.72;0.07;404.7070569;2.623829216
23.05.12 00:00;1317.52;1561.525;23.305;0.07;418.475177;2.60692388
24.05.12 00:00;1322.39;1559.3;22.35;0.08;413.0378721;2.603342119
25.05.12 00:00;1317.83;1573;21.875;0.07;417.6075382;2.601155501
29.05.12 00:00;1333.03;1555.338;21.73;0.06;401.7395617;2.609062155
30.05.12 00:00;1313.07;1562.925;23.4;0.05;425.8671961;2.579857961
31.05.12 00:00;1310.17;1560.512;24.12;0.03;429.6434721;2.578230956
01.06.12 00:00;1278.2;1624;25.825;0.03;446.5906803;2.578987668
04.06.12 00:00;1276.9;1619;26.725;0.04;448.3753167;2.587867481
05.06.12 00:00;1285.72;1617.05;25.2;0.05;445.6398835;2.58480774
06.06.12 00:00;1314.97;1619.55;22.975;0.05;422.8252237;2.616535082
07.06.12 00:00;1314.91;1589.325;21.61;0.04;416.6827853;2.612608933
08.06.12 00:00;1325.87;1593.4;21.935;0.04;416.074628;2.610065407
11.06.12 00:00;1309.11;1596.8;21.715;0.05;425.7526016;2.60258981
12.06.12 00:00;1324.38;1609.713;22.995;0.06;432.8946683;2.615858462
13.06.12 00:00;1314.66;1617.164;23.795;0.07;427.3361392;2.614775708
14.06.12 00:00;1329.45;1623.6;23.18;0.08;423.2333778;2.633247552
15.06.12 00:00;1342.45;1627.1;21.9;0.05;406.8577442;2.641768431
18.06.12 00:00;1345.04;1628.088;20.11;0.06;412.370645;2.638583334
19.06.12 00:00;1357.67;1618.387;17.93;0.06;392.9509609;2.657245079
20.06.12 00:00;1355.84;1607.5;18.57;0.06;390.2648266;2.658169521
21.06.12 00:00;1325.35;1566.37;18.625;0.05;399.6061208;2.625365974
22.06.12 00:00;1334.7;1572.425;18.635;0.05;382.071554;2.632569058
25.06.12 00:00;1314.04;1584.375;20.625;0.06;391.9932052;2.62118965
26.06.12 00:00;1320.45;1572.863;19.995;0.07;399.6461186;2.627760395
27.06.12 00:00;1331.72;1574.188;19.75;0.06;397.237985;2.624127513
28.06.12 00:00;1328.65;1552.675;20.395;0.02;408.4708166;2.614945619
29.06.12 00:00;1362.89;1597.45;17.59;0.04;389.3311375;2.65875141
02.07.12 00:00;1364.49;1597.013;17.465;0.06;377.3909622;2.651798782
03.07.12 00:00;1372.7;1617.45;16.595;0.08;362.2967518;2.657772793
05.07.12 00:00;1367.63;1604.575;17.7;0.07;364.5593232;2.633706445
06.07.12 00:00;1354.72;1583.85;17.6;0.06;372.7695504;2.616700025
09.07.12 00:00;1352.34;1587.65;18.025;0.06;379.6048105;2.619004779
10.07.12 00:00;1342.11;1567.15;18.24;0.07;384.4561709;2.610549702
11.07.12 00:00;1342.14;1576.375;18.505;0.07;384.850451;2.613685888
12.07.12 00:00;1333.83;1571.725;18.63;0.08;383.4499579;2.601102913
13.07.12 00:00;1356.53;1589.6;17.09;0.08;373.6143015;2.617269482
16.07.12 00:00;1354;1589.4;16.89;0.04;374.0231553;2.622415764
17.07.12 00:00;1362.65;1583.413;16.775;0.08;371.0635595;2.628955549
18.07.12 00:00;1373.1;1573.45;16.25;0.07;367.1470015;2.631632397
19.07.12 00:00;1378.33;1581.537;16.075;0.06;372.3781668;2.638470688
20.07.12 00:00;1363.07;1584.525;16.51;0.07;392.2766539;2.619400688
23.07.12 00:00;1349.47;1576.75;19.415;0.07;411.6447893;2.600630208
24.07.12 00:00;1332.19;1581.175;19.685;0.08;413.8811853;2.591696149
25.07.12 00:00;1339.48;1603.85;19.83;0.08;418.5365158;2.60787188
26.07.12 00:00;1359.4;1615.85;17.77;0.08;397.1911565;2.634744122
27.07.12 00:00;1385.12;1623.2;16.91;0.07;373.9280114;2.648940457
30.07.12 00:00;1384.42;1621.963;17.655;0.06;369.4209078;2.643786836
31.07.12 00:00;1378.93;1614.575;18.6;0.07;369.8913421;2.645978212
01.08.12 00:00;1376.38;1599.578;18.69;0.07;366.487428;2.631853679
02.08.12 00:00;1366.36;1588.05;18.405;0.04;383.707826;2.62812914
03.08.12 00:00;1391.48;1603.55;16.045;0.03;361.5160867;2.659470268
06.08.12 00:00;1394.07;1610.675;16.045;0.05;348.8416085;2.66051843
07.08.12 00:00;1400.28;1612.35;15.755;0.09;345.2048657;2.659947003
08.08.12 00:00;1402.72;1612.55;15.87;0.09;356.9757272;2.659725468
09.08.12 00:00;1403.66;1617.175;15.475;0.1;356.6026335;2.654285229
10.08.12 00:00;1406.88;1620.15;15.115;0.1;354.660189;2.654723311
13.08.12 00:00;1404.64;1609.75;14.17;0.1;352.2142234;2.653501706
14.08.12 00:00;1403.76;1599.05;14.485;0.11;344.1494832;2.649822345
15.08.12 00:00;1407.09;1603.1;14.67;0.11;343.2476511;2.649592778
16.08.12 00:00;1414.65;1615.125;14.715;0.1;344.2798359;2.659277361
17.08.12 00:00;1418.14;1616.4;13.81;0.09;345.9136717;2.650091084
20.08.12 00:00;1418.4;1620.5;14.385;0.09;336.3850162;2.653339899
21.08.12 00:00;1413.09;1637.8;14.74;0.1;325.7159665;2.669127624
22.08.12 00:00;1413.45;1654.5;15.135;0.1;331.5468813;2.677690538
23.08.12 00:00;1401.33;1670.525;15.725;0.1;344.4730175;2.675903002
24.08.12 00:00;1411.18;1670.5;15.59;0.1;347.8091531;2.66836662
27.08.12 00:00;1410.28;1663.975;16.065;0.1;343.1166453;2.664774744
28.08.12 00:00;1411.35;1666.75;16.465;0.12;339.1446741;2.671050835
29.08.12 00:00;1410.13;1656.5;16.78;0.12;336.4823933;2.665299305
30.08.12 00:00;1399.53;1655.6;17.745;0.12;338.409552;2.6570674
31.08.12 00:00;1406.68;1691.85;17.48;0.09;333.0516699;2.671280991
04.09.12 00:00;1405.04;1695.875;18.405;0.1;320.3119734;2.662758754
05.09.12 00:00;1403.39;1692.925;17.415;0.11;319.19564;2.66242174
06.09.12 00:00;1431.96;1700.333;16.45;0.1;302.8677957;2.675285779
07.09.12 00:00;1437.71;1735.85;14.965;0.09;278.2202;2.701433527
10.09.12 00:00;1429.16;1726.063;15.125;0.09;276.1342021;2.693819954
11.09.12 00:00;1433.62;1731.875;16.095;0.09;269.1244985;2.713928425
12.09.12 00:00;1437.03;1730.75;15.95;0.09;260.2988128;2.71960436
13.09.12 00:00;1460.71;1767.118;14.95;0.1;255.4218146;2.736992568
14.09.12 00:00;1465.27;1770.5;14.11;0.08;230.0545026;2.74839956
17.09.12 00:00;1461.35;1761.25;14.71;0.06;235.0319029;2.742526595
18.09.12 00:00;1459.66;1771.313;14.525;0.08;239.6245697;2.737961299
19.09.12 00:00;1461.31;1770.3;13.845;0.08;247.9863024;2.738777969
20.09.12 00:00;1461.21;1768.525;14.37;0.06;269.1868229;2.729497757
21.09.12 00:00;1460.47;1773.1;13.935;0.05;265.125554;2.731859849
24.09.12 00:00;1457.14;1764.4;14.465;0.03;273.3131608;2.722966557
25.09.12 00:00;1443.41;1760.638;14.875;0.06;283.3863982;2.716834066
26.09.12 00:00;1433.4;1752.75;16.455;0.05;296.5874308;2.712060549
27.09.12 00:00;1448.43;1777.375;15.665;0.05;275.0683854;2.724959068
28.09.12 00:00;1440.53;1772.25;15.36;0.06;273.2542064;2.714480039
01.10.12 00:00;1443.96;1775.425;15.83;0.05;261.1054054;2.714583748
02.10.12 00:00;1445.59;1774.575;16.1;0.09;260.8684918;2.712141455
03.10.12 00:00;1451.35;1777.875;15.575;0.09;259.9626706;2.702115231
04.10.12 00:00;1461.05;1790.15;14.93;0.1;250.0348825;2.719755085
05.10.12 00:00;1461.16;1780.7;14.225;0.1;242.6453032;2.716852376
09.10.12 00:00;1442.29;1764.2;15.79;0.11;252.6313635;2.700750118
10.10.12 00:00;1433.23;1762.287;16.46;0.12;251.526935;2.700130155
11.10.12 00:00;1432.82;1767.175;15.555;0.12;251.8606539;2.709095797
12.10.12 00:00;1428.35;1754.025;15.57;0.12;252.615637;2.709427547
15.10.12 00:00;1440.56;1737.4;15.72;0.1;240.4106384;2.71086047
16.10.12 00:00;1453.71;1747.475;14.865;0.13;230.2130818;2.718064374
17.10.12 00:00;1460.64;1750.15;15.265;0.13;215.2471405;2.735383528
18.10.12 00:00;1454.98;1741.4;15.09;0.12;223.715287;2.723687048
19.10.12 00:00;1432.79;1721.75;16.25;0.11;233.2238809;2.712822171
22.10.12 00:00;1434.7;1728.6;17.3;0.1;234.8592717;2.71656487
23.10.12 00:00;1411.9;1707.625;18.91;0.11;246.9317278;2.703477814
24.10.12 00:00;1408.35;1702.038;18.3;0.13;237.7849472;2.71209435
25.10.12 00:00;1411.87;1712.1;17.97;0.13;236.9989219;2.70916094
26.10.12 00:00;1412.59;1711.195;18.08;0.12;245.4008072;2.711493619
29.10.12 00:00;1412.59;1709.25;18.08;0.13;249.3657635;2.701999121
31.10.12 00:00;1411.93;1720.65;18.2;0.09;244.559184;2.713980535
01.11.12 00:00;1430.09;1714.2;17.12;0.06;236.8851286;2.71676648
02.11.12 00:00;1414.97;1678;16.825;0.08;234.4250684;2.700654831
05.11.12 00:00;1415.78;1684.975;18.415;0.09;237.0208265;2.697094673
06.11.12 00:00;1427.95;1716;17.68;0.12;234.7932835;2.704281137
07.11.12 00:00;1395.52;1717.55;18.51;0.12;245.9041849;2.694674377
08.11.12 00:00;1376.51;1731.4;18.325;0.13;247.9828464;2.690246374
09.11.12 00:00;1382.91;1731.075;18.24;0.13;248.1083952;2.683035319
13.11.12 00:00;1375.61;1724.95;16.75;0.12;240.3372797;2.685244143
14.11.12 00:00;1354.52;1726.5;16.99;0.15;235.8422275;2.681673335
15.11.12 00:00;1353;1715.745;18.13;0.13;241.2084166;2.68487386
16.11.12 00:00;1360.33;1713.725;17.455;0.07;241.2496135;2.683229369
19.11.12 00:00;1387.06;1731.72;15.54;0.06;235.4822323;2.698077019
20.11.12 00:00;1387.62;1727.047;15.355;0.15;230.6997433;2.69643667
21.11.12 00:00;1390.87;1728.695;15.1;0.17;230.0896832;2.696696517
23.11.12 00:00;1408.28;1753;15.13;0.16;225.9317947;2.720279362
26.11.12 00:00;1405.93;1748.695;15.655;0.14;227.2439338;2.719651965
27.11.12 00:00;1399.21;1742.093;15.47;0.17;227.1728072;2.714779001
28.11.12 00:00;1410.29;1719.693;16.225;0.17;227.6473753;2.719270197
29.11.12 00:00;1416.83;1725.735;15.265;0.16;224.9581641;2.71989866
30.11.12 00:00;1416.1;1714.975;15.53;0.11;226.3083226;2.717221723
03.12.12 00:00;1409.31;1715.96;16.225;0.13;219.9927073;2.723698221
04.12.12 00:00;1406.57;1697.59;16.875;0.07;217.9613153;2.729880342
05.12.12 00:00;1409.1;1693.9;16.9;0.07;215.0221436;2.729907546
06.12.12 00:00;1414.73;1699.88;16.58;0.07;212.74757;2.723516777
07.12.12 00:00;1417.75;1704.075;16.19;0.06;213.8752083;2.721112255
10.12.12 00:00;1419.49;1713.115;16.215;0.05;212.2992313;2.724928148
11.12.12 00:00;1427.69;1709.945;15.715;0.04;206.4413702;2.733403586
12.12.12 00:00;1428.92;1711.71;15.75;0.04;202.0268851;2.744196302
13.12.12 00:00;1420.3;1697.1;16.19;0.02;198.8687813;2.743239657
14.12.12 00:00;1414.13;1696.15;16.88;0.01;195.1619391;2.754949906
17.12.12 00:00;1429.94;1698.32;16.705;0.01;190.7661356;2.755595611
18.12.12 00:00;1446.93;1671.225;15.945;0.04;185.9793942;2.75972431
19.12.12 00:00;1436.47;1667.178;16.75;0.03;183.0661924;2.752999436
20.12.12 00:00;1443.75;1647.923;17.535;0.02;190.794954;2.756130159
21.12.12 00:00;1432.14;1657.225;18.845;0.02;193.7596862;2.738274184
24.12.12 00:00;1425.78;1657.84;18.54;0.03;198.0434069;2.734761698
26.12.12 00:00;1419.95;1659.445;19.12;0.05;196.9153342;2.73788673
27.12.12 00:00;1417.38;1664.1;20.005;0.01;198.8596042;2.737433257
28.12.12 00:00;1401.16;1655.7;21.33;0;203.9189598;2.736648681
31.12.12 00:00;1425.76;1675.35;20.035;0.02;203.624429;2.743280145
02.01.13 00:00;1461.28;1686.887;15.265;0.07;184.1121338;2.751378152
03.01.13 00:00;1459.08;1663.995;14.58;0.06;183.7202725;2.730753423
04.01.13 00:00;1468.03;1656.1;13.975;0.06;181.3230148;2.733892784
07.01.13 00:00;1460.78;1646.92;14.12;0.05;177.8636916;2.742796798
08.01.13 00:00;1457.76;1659.125;13.955;0.06;174.7451716;2.737481003
09.01.13 00:00;1461.89;1657.63;13.575;0.04;173.1422717;2.736279574
10.01.13 00:00;1472.16;1675.36;13.605;0.05;173.4865714;2.764276676
11.01.13 00:00;1470.7;1662.975;13.575;0.04;176.0314739;2.760418409
14.01.13 00:00;1470.61;1667.8;13.63;0.05;183.8056054;2.760879209
15.01.13 00:00;1471.66;1679.615;13.66;0.09;191.0239277;2.749980586
16.01.13 00:00;1472.05;1679.925;13.48;0.07;189.6308858;2.74823299
17.01.13 00:00;1479.39;1687.638;13.43;0.05;186.1699448;2.748578942
18.01.13 00:00;1485.38;1684.25;12.91;0.04;184.4489472;2.737907765
22.01.13 00:00;1494.07;1692.745;12.875;0.04;184.3899307;2.743560297
23.01.13 00:00;1491.66;1685.84;12.485;0.06;179.6674173;2.740730229
24.01.13 00:00;1494.66;1667.97;12.95;0.06;179.5290454;2.734806997
25.01.13 00:00;1504.64;1658.65;12.745;0.06;173.1464602;2.738100576
28.01.13 00:00;1500.6;1655.608;13.6;0.03;172.0826001;2.733224838
29.01.13 00:00;1508.99;1663.8;13.46;0.03;170.4717633;2.746045782
30.01.13 00:00;1502.55;1677;13.965;0.04;176.9738506;2.752257026
31.01.13 00:00;1498.72;1663.7;14.235;0.04;178.1564954;2.757803238
01.02.13 00:00;1512.93;1667.4;13.05;0.02;173.2680315;2.758885522
04.02.13 00:00;1496.18;1674.3;14.275;0.03;178.6247553;2.754325568
05.02.13 00:00;1511.34;1672.95;13.8;0.06;177.810408;2.754748033
06.02.13 00:00;1511.76;1677.565;13.71;0.06;182.7486698;2.745465623
07.02.13 00:00;1509.15;1671.4;13.92;0.03;188.5054801;2.731486405
08.02.13 00:00;1517.01;1667.25;13.045;0.03;186.541109;2.733836025
11.02.13 00:00;1516.76;1648.073;13.165;0.05;186.9723719;2.726433439
12.02.13 00:00;1520.22;1651.325;12.88;0.08;183.2823794;2.7356295
13.02.13 00:00;1519.6;1642.495;12.93;0.09;179.0345311;2.737250878
14.02.13 00:00;1521.55;1634.848;12.98;0.1;176.1042636;2.730853999
15.02.13 00:00;1519.43;1610.15;12.565;0.09;178.0363247;2.724601727
19.02.13 00:00;1530.53;1605.048;12.465;0.09;175.9028519;2.724278816
20.02.13 00:00;1511.52;1564.55;13.5;0.12;176.6341438;2.70073021
21.02.13 00:00;1502.99;1576.268;15.44;0.12;180.979712;2.692831106
22.02.13 00:00;1515.37;1581.155;14.59;0.11;178.821998;2.695170136
25.02.13 00:00;1488.04;1593.455;16.425;0.09;179.2750275;2.681054466
26.02.13 00:00;1496.99;1613.76;17.49;0.11;184.833454;2.675642614
27.02.13 00:00;1515.95;1597.1;15.51;0.11;180.755884;2.68398773
28.02.13 00:00;1514.56;1579.607;14.88;0.07;181.7406671;2.671716458
01.03.13 00:00;1517.85;1576.175;15.98;0.07;183.4746972;2.664433165
04.03.13 00:00;1524.99;1573.833;15.085;0.07;182.7014817;2.668146642
05.03.13 00:00;1539.41;1575.495;13.45;0.09;177.4392539;2.673934962
06.03.13 00:00;1541.24;1583.968;13.47;0.09;173.8867149;2.658878566
07.03.13 00:00;1544.18;1578.998;13.295;0.1;172.0863592;2.671272009
08.03.13 00:00;1550.74;1578.975;12.895;0.09;167.9098615;2.655990857
11.03.13 00:00;1555.61;1581.6;11.92;0.09;165.3900512;2.665041134
12.03.13 00:00;1551.99;1592.795;12.335;0.1;162.4215063;2.665726321
13.03.13 00:00;1554.2;1587.7;12.17;0.09;160.8717673;2.655054304
14.03.13 00:00;1563.01;1590.185;11.4;0.08;153.720286;2.671403125
15.03.13 00:00;1560.27;1592.1;11.6;0.07;152.8084231;2.684072598
18.03.13 00:00;1552.31;1605.495;13.105;0.07;155.8292639;2.672710527
19.03.13 00:00;1548.55;1612.873;14.16;0.08;160.8667101;2.664528951
20.03.13 00:00;1556.72;1606.917;12.74;0.08;170.0979746;2.667790508
21.03.13 00:00;1546.04;1614.845;13.415;0.08;176.1478232;2.673839526
22.03.13 00:00;1557.33;1608.55;13.52;0.07;173.6773319;2.68511601
25.03.13 00:00;1552.62;1605.3;13.5;0.06;178.8721841;2.674332308
26.03.13 00:00;1563.29;1600.05;12.95;0.08;179.0747662;2.678811261
27.03.13 00:00;1562.54;1605.27;13.47;0.06;188.5134549;2.668226241
28.03.13 00:00;1568.26;1596.965;12.805;0.04;188.8172385;2.672356268
